,photo_id,exif_camera_make,exif_camera_model,exif_iso,exif_focal_length,exif_aperture_value,exif_exposure_time,orientation,iso_noise_bin_label,iso_noise_label,DoF_bin,DoF,exposure_label,focal_label_bin,focal_label
18459,6dfqPcThFnw,NIKON CORPORATION,NIKON D7200,640,185,8,1/1000,1,1,1,1,2,2,1,2
18460,FdoxtIWEwp0,OLYMPUS IMAGING CORP.,E-M1,200,40,2.8,1/250,1,0,0,0,0,1,0,1
18461,A1wnyOs-Fg4,SONY,NEX-5R,100,35,2.8,1/400,1,0,0,0,0,2,0,0
18462,Lm6mqM_KqQY,SONY,ILCE-6000,100,18,8,1/320,1,0,0,1,2,2,0,0
18463,-H6iuBtXCno,SONY,ILCE-6000,8000,10,4,6,1,1,2,1,1,0,0,0
18464,Rn1FBiO1kZU,NIKON CORPORATION,NIKON D4S,100,105,9,1/320,1,0,0,1,2,2,1,2
18465,c07Xgi0wS74,Canon,Canon PowerShot G7 X,125,20.2,4,1/2000,1,0,0,1,1,2,0,0
18466,KKJj8Hz6_kA,NIKON CORPORATION,NIKON D750,100,20,10,30,1,0,0,1,2,0,0,0
18467,PFLchrsv9jY,Canon,Canon EOS 5D Mark III,100,24,11,1/250,1,0,0,1,2,1,0,0
18468,ig-lw0Dtz34,Canon,Canon EOS 1100D,200,18,6.7,8,1,0,0,1,2,0,0,0
18469,qLhCKmBjTec,NIKON CORPORATION,NIKON D7100,100,16,8,4,1,0,0,1,2,0,0,0
18470,f8R_kFRACJ4,NIKON CORPORATION,NIKON D750,100,50,4.5,1/1250,1,0,0,1,1,2,0,1
18471,1axC9P7Qg2I,NIKON CORPORATION,NIKON D750,800,44,5.6,1/640,1,1,1,1,1,2,0,1
18473,jf6EbeBE8UQ,NIKON CORPORATION,NIKON D5100,6400,55,8,1/2500,1,1,2,1,2,2,0,1
18474,we1tBosANpU,Canon,Canon EOS 5D Mark III,100,58,9,1/250,1,0,0,1,2,1,0,1
18475,E8M9WPOH0_g,Apple,iPhone 6,32,4.2,2.2,1/1799,1,0,0,0,0,2,0,0
18477,NdLplBqacAc,Canon,Canon EOS REBEL T2i,100,55,22,2,1,0,0,1,2,0,0,1
18478,1tDn0aP1UJc,SONY,DSLR-A100,100,18,10,1/125,1,0,0,1,2,1,0,0
18479,8iTugPNZ_As,Canon,Canon EOS 7D,320,50,4,1/125,1,0,0,1,1,1,0,1
18480,qqjWNVn8CvU,Canon,Canon EOS 6D,2000,85,2.5,1/125,1,1,2,0,0,1,0,1
18481,7AcMUSYRZpU,Canon,Canon EOS 60D,200,50,14,1/60,1,0,0,1,2,1,0,1
18482,PlkgSH5YOOI,DJI,FC300S,100,3.6,2.8,1/100,1,0,0,0,0,1,0,0
18483,V7ZLzhBbY0o,Canon,Canon EOS 6D,100,200,4,1/500,1,0,0,1,1,2,1,2
18485,dU5KI3Iap2g,Canon,Canon EOS 450D,400,18,7.1,30,1,0,0,1,2,0,0,0
18486,lhZGjxOj9uw,NIKON CORPORATION,NIKON D800,100,16,7.1,1/250,1,0,0,1,2,1,0,0
18488,A-YUeXZ1rq8,Canon,Canon EOS 80D,640,19,2.2,1/8000,1,1,1,0,0,2,0,0
18490,OOgSrGCp4YI,FUJIFILM,X-Pro2,800,35,5.6,1/125,1,1,1,1,1,1,0,0
18492,HwZQGB-ZjG4,Canon,Canon EOS 600D,200,30,1.4,1/640,1,0,0,0,0,2,0,0
18493,AnhRz61WuRw,"RICOH IMAGING COMPANY, LTD.",PENTAX K-S2,100,18,11,0.4,1,0,0,1,2,0,0,0
18494,gcCcIy6Fc_M,NIKON CORPORATION,NIKON D7200,100,100,2.2,1/500,1,0,0,0,0,2,1,2
18495,gCR62oNw0Dk,FUJIFILM,X-Pro2,200,56,1.2,1/2000,1,0,0,0,0,2,0,1
18496,WbBTlOk-CRY,Canon,Canon EOS 60D,100,17,5.6,1/800,1,0,0,1,1,2,0,0
18497,hbqTtTX5TRc,NIKON CORPORATION,NIKON D3S,1000,170,2.8,1/100,1,1,1,0,0,1,1,2
18498,KGNaQcD8zdM,NIKON CORPORATION,NIKON D750,100,200,3.2,1/160,1,0,0,0,1,1,1,2
18500,xMCsc8pnRb0,SONY,ILCE-6000,250,50,16,1/160,1,0,0,1,2,1,0,1
18501,-i-g_qjFNgs,NIKON CORPORATION,NIKON D3100,200,78,8,1/640,1,0,0,1,2,2,0,1
18503,ocZ-_Y7-Ptg,SONY,ILCE-7SM2,100,55,1.8,1/500,1,0,0,0,0,2,0,1
18505,KvHT4dltPEQ,Canon,Canon EOS 70D,1000,400,8,1/250,1,1,1,1,2,1,1,2
18506,OofGutWjGCE,NIKON CORPORATION,NIKON D750,800,24,4,30,1,1,1,1,1,0,0,0
18508,EuuIa8XTLK4,Canon,Canon EOS 1200D,400,49,5.6,1/60,1,0,0,1,1,1,0,1
18509,rMqbe4WLqXk,Canon,Canon EOS 6D,100,24,4,1/500,1,0,0,1,1,2,0,0
18510,cpCZqA1OTQk,Canon,Canon EOS 5D Mark III,1600,280,4,1/100,1,1,1,1,1,1,1,2
18511,dull_SO_ZOM,NIKON CORPORATION,NIKON D3100,200,200,5.6,1/320,1,0,0,1,1,2,1,2
18512,JE01L3hB0GQ,NIKON CORPORATION,NIKON D700,100,14,22,1/10,1,0,0,1,2,1,0,0
18513,R6ZlnE1zdS4,NIKON CORPORATION,NIKON D700,400,420,6.3,1/500,1,0,0,1,2,2,1,2
18514,OCD_7D8pUxg,NIKON CORPORATION,NIKON Df,100,300,4,1/1000,1,0,0,1,1,2,1,2
18515,OTP0nlljatI,NIKON CORPORATION,NIKON D7100,2000,70,10,1/200,1,1,2,1,2,1,0,1
18518,TXtjSg9cDgk,Canon,Canon EOS REBEL T3i,200,50,2.8,1/500,1,0,0,0,0,2,0,1
18519,_YJWwO2qBQY,NIKON CORPORATION,NIKON D90,200,16,11,1/125,1,0,0,1,2,1,0,0
18520,_hpk_92Crhs,NIKON CORPORATION,NIKON D3300,100,50,6.3,1/4000,1,0,0,1,2,2,0,1
18521,l9bESp2DG8I,NIKON CORPORATION,NIKON D700,1000,26,2.8,30,1,1,1,0,0,0,0,0
18522,ZC-5oGQAGSc,Canon,Canon EOS DIGITAL REBEL,200,55,5.6,1/250,1,0,0,1,1,1,0,1
18523,gAPXLS1LRVE,Canon,Canon EOS 7D,160,50,3.2,1/1250,1,0,0,0,1,2,0,1
18525,J5S6SJzjyrk,NIKON CORPORATION,NIKON D5100,100,50,2,1/100,1,0,0,0,0,1,0,1
18526,b4w4sNKMgIs,Canon,Canon EOS 6D,400,24,2.8,1/50,1,0,0,0,0,1,0,0
18527,g30P1zcOzXo,PENTAX,PENTAX K-5,200,31,1.8,13,1,0,0,0,0,0,0,0
18529,wHwsNE2E_QY,DJI,FC300XW,100,3.6,2.8,1/263,1,0,0,0,0,2,0,0
18530,C1J_eSGNPt0,Canon,Canon EOS 5D Mark III,1600,24,4,1/80,1,1,1,1,1,1,0,0
18532,BdfEcYZXyfg,OLYMPUS CORPORATION,E-M10MarkII,1000,60,2.8,1/125,1,1,1,0,0,1,0,1
18533,ZM7PgZ1zU2k,Canon,Canon EOS 550D,100,92,8,1/100,1,0,0,1,2,1,1,2
18534,U1e-3W_Mam0,NIKON CORPORATION,NIKON D4S,800,200,2.8,1/5000,1,1,1,0,0,2,1,2
18536,BLst6qvhXQM,NIKON CORPORATION,NIKON D3300,400,55,10,1/200,1,0,0,1,2,1,0,1
18537,FTKfX3xZIcc,Canon,Canon EOS 6D,320,93,4,1/4000,1,0,0,1,1,2,1,2
18538,euj6KbeuNJk,NIKON CORPORATION,NIKON D5200,250,55,5.6,1/320,1,0,0,1,1,2,0,1
18539,bHsWi3ttOq4,NIKON CORPORATION,NIKON D7100,400,35,1.8,1/8000,1,0,0,0,0,2,0,0
18540,FlwhX4vtzt0,DJI,FC300C,100,3.6,2.8,1/570,1,0,0,0,0,2,0,0
18541,yxFbkyNhF-c,Canon,Canon PowerShot D30,100,5,3.9,1/250,1,0,0,1,1,1,0,0
18542,cKiZU7mARIA,SONY,ILCE-7M2,100,177,4,1/1600,1,0,0,1,1,2,1,2
18545,Hq4a_H12qkA,NIKON CORPORATION,NIKON D5100,400,34,9,1/640,1,0,0,1,2,2,0,0
18546,3_v0K6vAFa4,Canon,Canon EOS 6D,1000,85,4,1/50,1,1,1,1,1,1,0,1
18548,vPQfc4niDh0,NIKON CORPORATION,NIKON D3000,100,40,7.1,1/200,1,0,0,1,2,1,0,1
18549,TSPfYB4kdkU,FUJIFILM,X-T10,400,27,16,1/640,1,0,0,1,2,2,0,0
18550,EZwBWe2XxKg,Canon,Canon PowerShot A2500,125,5,2.8,1/60,1,0,0,0,0,1,0,0
18552,Oy84q0IlQ_4,Canon,Canon EOS 5DS,100,24,16,540,1,0,0,1,2,0,0,0
18553,oIM58AeAlFs,FUJIFILM,X70,200,18.5,8,1/250,1,0,0,1,2,1,0,0
18554,Zk7CTalDR6c,Canon,Canon EOS 5DS R,100,17,9,5,1,0,0,1,2,0,0,0
18555,LLD9FKRoqDc,NIKON CORPORATION,NIKON D7000,640,15,2.8,31,1,1,1,0,0,0,0,0
18556,TOc_JldXOX8,SONY,DSC-RX100M2,160,21.3,4,1/60,1,0,0,1,1,1,0,0
18557,p0tgY-ju-Fs,SONY,ILCE-7S,100,200,4,1/250,1,0,0,1,1,1,1,2
18560,c_d3jgvwonk,DJI,FC300C,100,3.6,2.8,1/1205,1,0,0,0,0,2,0,0
18561,ayb2c2lphjE,NIKON CORPORATION,NIKON D3300,800,240,5.3,1/4000,1,1,1,1,1,2,1,2
18562,Tu9NKqO4I70,Canon,Canon EOS 6D,640,110,5,1/800,1,1,1,1,1,2,1,2
18563,AuXj9CyTA3E,Canon,Canon EOS 1200D,100,50,2.5,1/100,1,0,0,0,0,1,0,1
18564,G78QimrxxvY,Canon,Canon EOS Kiss X7i,1250,135,5.6,1/200,1,1,1,1,1,1,1,2
18565,1cVQMljvsnw,NIKON CORPORATION,NIKON D4S,400,700,5.6,1/2000,1,0,0,1,1,2,1,2
18567,hfs2ierY1mY,Canon,Canon EOS 1100D,100,50,1.8,1/60,1,0,0,0,0,1,0,1
18568,mjeKp451tt8,Apple,iPhone 6s,25,4.2,2.2,1/1451,1,0,0,0,0,2,0,0
18569,RdzyHqnT9PM,Canon,Canon EOS 5D Mark III,100,200,2.8,1/5000,1,0,0,0,0,2,1,2
18570,dRbtGYcRaao,NIKON CORPORATION,NIKON D750,250,35,6.3,1/800,1,0,0,1,2,2,0,0
18571,f04IRgkV1AM,Canon,Canon EOS M,100,55,5.6,1/500,1,0,0,1,1,2,0,1
18572,ujLJgTE_pVM,Canon,Canon EOS 60D,100,100,2.8,1/60,1,0,0,0,0,1,1,2
18573,FNf1m9OkD7M,NIKON CORPORATION,NIKON D600,50,50,1.4,1/500,1,0,0,0,0,2,0,1
18574,yeKy0TNjsjk,SONY,ILCE-7M2,100,70,8,1/1250,1,0,0,1,2,2,0,1
18575,ngu4VY2hI48,Canon,Canon EOS 550D,100,250,5.6,1/180,1,0,0,1,1,1,1,2
18576,Km5JGMW4VPM,Canon,Canon EOS 7D,320,45,5.6,1/125,1,0,0,1,1,1,0,1
18577,QJ8xjeIjROk,NIKON CORPORATION,NIKON D5200,200,98,5.6,1/1000,1,0,0,1,1,2,1,2
18578,eWFh_CUp_eA,NIKON CORPORATION,NIKON D610,100,50,2.8,1/60,1,0,0,0,0,1,0,1
18579,HODsApZmrNo,Canon,Canon EOS 40D,800,65,4,1/1000,1,1,1,1,1,2,0,1
18580,5xVPhqbC4bQ,FUJIFILM,X-T10,200,35,2,420,1,0,0,0,0,0,0,0
18583,Eq2cmAIiH7U,DJI,FC220,121,4.7,2.2,1/50,1,0,0,0,0,1,0,0
18584,p6FnBHVepRc,Panasonic,DMC-FZ300,100,11.4,5,1/1600,1,0,0,1,1,2,0,0
18585,UwefJSzdQSc,NIKON CORPORATION,NIKON D5,64,35,8,1/60,1,0,0,1,2,1,0,0
18586,tSpmcoiN8-k,Canon,Canon EOS 5D,100,12,8,1/160,1,0,0,1,2,1,0,0
18587,RsiSmubh4cw,Canon,Canon EOS 5D Mark III,160,24,4,1/500,1,0,0,1,1,2,0,0
18588,rAXFt2G3ICM,Canon,Canon EOS REBEL T5i,800,250,5.6,1/320,1,1,1,1,1,2,1,2
18591,jsVIUZf9zvQ,Canon,Canon EOS REBEL T5i,1600,18,4,1/100,1,1,1,1,1,1,0,0
18592,epbFlGlHb2k,Canon,Canon EOS 5D Mark IV,100,600,6.3,1/80,1,0,0,1,2,1,1,2
18593,ap3LXI0fPJY,NIKON CORPORATION,NIKON D5500,160,70,9,1/1000,1,0,0,1,2,2,0,1
18595,ress3OC6rj8,NIKON CORPORATION,NIKON D5200,2000,42,4.5,1/200,1,1,2,1,1,1,0,1
18596,V8HT5jAP5xY,NIKON CORPORATION,NIKON D5100,100,55,9,1/320,1,0,0,1,2,2,0,1
18597,Qc4YBIo-1Ro,DJI,FC330,100,3.6,2.8,1/440,1,0,0,0,0,2,0,0
18598,60wCqYf7Fg8,Panasonic,DMC-FZ1000,125,54.2,4.5,1/2000,1,0,0,1,1,2,0,1
18599,Mhw2X-zOpKQ,SONY,ILCE-6000,100,50,2.8,1/320,1,0,0,0,0,2,0,1
18600,ISI5DlnYvuY,SONY,ILCE-7R,6400,18,2.8,25,1,1,2,0,0,0,0,0
18601,jh8WipwZKBY,NIKON CORPORATION,NIKON D750,125,50,2.2,1/3200,1,0,0,0,0,2,0,1
18603,UVyOfX3v0Ls,Canon,Canon EOS 7D,1000,17,6.3,1/400,1,1,1,1,2,2,0,0
18605,oM4uCeXpKSc,SONY,ILCE-7S,800,240,6.3,1/640,1,1,1,1,2,2,1,2
18606,ebtE5zDS0Ps,NIKON CORPORATION,NIKON D750,1250,20,1.8,15,1,1,1,0,0,0,0,0
18607,iD9F5pzNwLk,Panasonic,DMC-FZ300,100,4.5,2.8,1/125,1,0,0,0,0,1,0,0
18608,KjBqVYNANOs,FUJIFILM,X-T2,100,23,8,1/6,1,0,0,1,2,1,0,0
18609,Zss4gzMP3hA,NIKON CORPORATION,NIKON D5300,100,18,3.5,1/640,1,0,0,0,1,2,0,0
18610,wKjdkGgeWuk,SONY,ILCE-7M2,100,18,5,1/640,1,0,0,1,1,2,0,0
18613,iafcRHii_1I,Canon,1100D,800,18,3.5,30,1,1,1,0,1,0,0,0
18614,JYZYRF0j_Uc,Canon,Canon EOS 1200D,100,140,5.6,1/200,1,0,0,1,1,1,1,2
18617,WrPmNpKQUUY,SONY,ILCE-7M2,100,50,2.2,1/8000,1,0,0,0,0,2,0,1
18621,XFkkYwKiC_U,NIKON CORPORATION,NIKON D5500,500,155,9,1/4000,1,1,1,1,2,2,1,2
18626,wX-NB8xFD3w,OLYMPUS IMAGING CORP.,E-M5MarkII,200,7,9,0.3,1,0,0,1,2,0,0,0
18627,4sMVrh8-S1g,Canon,Canon EOS 5DS,2500,400,5.6,1/800,1,1,2,1,1,2,1,2
18628,tr7PoBH0Aow,FUJIFILM,X-T2,200,23,2,1/1600,1,0,0,0,0,2,0,0
18630,kYoM5XuPYfg,NIKON CORPORATION,NIKON D750,320,85,4.5,1/40,1,0,0,1,1,1,0,1
18631,TVbhlT_Dmd4,NIKON CORPORATION,NIKON D3300,100,23,9,1/100,1,0,0,1,2,1,0,0
18632,d8m_1c3MAdI,SONY,ILCE-7M2,320,70,5.6,0.4,1,0,0,1,1,0,0,1
18635,0ugpg5ordnE,Canon,Canon EOS 80D,500,50,1.8,1/125,1,1,1,0,0,1,0,1
18636,-7_yLivAnMc,Canon,Canon EOS 5D Mark III,100,200,2.8,1/250,1,0,0,0,0,1,1,2
18637,jcnTybEywOQ,NIKON CORPORATION,NIKON D610,200,17,2.8,1/400,1,0,0,0,0,2,0,0
18640,KTOlqhaLBoU,Canon,Canon EOS 6D Mark II,400,24,2.8,1/400,1,0,0,0,0,2,0,0
18642,eaxgNP4cpY8,NIKON CORPORATION,NIKON D90,200,30,5,1/80,1,0,0,1,1,1,0,0
18643,9KuuqLNMJ6Q,Canon,Canon EOS REBEL T2i,3200,18,3.5,15,1,1,2,0,1,0,0,0
18645,eelpgSLWrqo,DJI,FC6310,100,8.8,2.8,1/13,1,0,0,0,0,1,0,0
18646,LWx8f5roUMU,Canon,Canon EOS Rebel T6,800,55,5.6,1/100,1,1,1,1,1,1,0,1
18648,LLHBWpbTnOg,Canon,Canon EOS 5DS R,160,20,14,105,1,0,0,1,2,0,0,0
18649,gevel6AKpGU,SONY,ILCE-6300,200,193,6.3,1/100,1,0,0,1,2,1,1,2
18651,CtqmTFkexSw,Canon,Canon EOS 5D Mark II,100,35,9,1/200,1,0,0,1,2,1,0,0
18652,rdG4hRoyVR0,Apple,iPhone 8 Plus,25,4,1.8,1/120,1,0,0,0,0,1,0,0
18654,AdIHYQ8L6_M,Canon,Canon EOS 6D,100,32,4,1/2500,1,0,0,1,1,2,0,0
18655,mSr0QiHdzfQ,Canon,Canon EOS 6D,100,40,8,1/250,1,0,0,1,2,1,0,1
18657,OZ-r0tEnW6M,HUAWEI,KIW-L24,100,3,2,1/807,1,0,0,0,0,2,0,0
18659,vgZgU5qeskY,NIKON CORPORATION,NIKON D7100,640,50,5,1/80,1,1,1,1,1,1,0,1
18660,5NqGg1EsGmY,Canon,Canon EOS 6D Mark II,320,24,5,1/4000,1,0,0,1,1,2,0,0
18661,r9Zoxx8WOpg,Canon,Canon EOS REBEL T5i,200,18,3.5,1176,1,0,0,0,1,0,0,0
18662,E_0ZmIjgM_Y,SONY,ILCE-7RM2,80,28,2,1/4000,1,0,0,0,0,2,0,0
18664,L4Ni7rMqjvM,DJI,FC6310,200,8.8,7.1,1/50,1,0,0,1,2,1,0,0
18665,xw2lTo2IrSA,SONY,DSC-RX100M3,125,25.7,3.5,1/125,1,0,0,0,1,1,0,0
18666,T7vukhwtpAM,NIKON CORPORATION,NIKON D750,2500,600,6.3,1,1,1,2,1,2,0,1,2
18668,GEaSmg3JM50,Canon,Canon EOS 80D,200,55,8,1/800,1,0,0,1,2,2,0,1
18669,PfTNxPww6bY,SONY,ILCE-7RM2,800,35,6.3,1/60,1,1,1,1,2,1,0,0
18670,VvcPBp6kkDU,Canon,Canon EOS REBEL T2i,100,400,5.6,1/1000,1,0,0,1,1,2,1,2
18671,nGcIgmLZxtk,Apple,iPhone 6s,25,4.2,2.2,1/237,1,0,0,0,0,1,0,0
18672,Kfy_FwhfPlc,FUJIFILM,X-T2,200,50,8,1/400,1,0,0,1,2,2,0,1
18673,09w_uPwAOFY,NIKON CORPORATION,NIKON D7100,400,25,1.8,1/100,1,0,0,0,0,1,0,0
18679,LT1LK5UaU_g,Apple,iPhone 8,20,4,1.8,1/2700,1,0,0,0,0,2,0,0
18680,yTIYsD6txMM,FUJIFILM,X-T10,200,23,1.4,1/500,1,0,0,0,0,2,0,0
18682,cFbNlpRZKi0,FUJIFILM,X-T10,800,35,8,1/125,1,1,1,1,2,1,0,0
18683,7kCNXfo35aU,DJI,FC220,100,4.7,2.2,1/640,1,0,0,0,0,2,0,0
18684,8aVRacDrD0Q,SONY,ILCE-6000,1600,50,2.5,1/160,1,1,1,0,0,1,0,1
18686,wK_DZlAJJ_Q,Canon,Canon EOS 80D,800,300,5.6,1/160,1,1,1,1,1,1,1,2
18687,GYE0o4dwtZg,Canon,Canon EOS 6D,200,144,4,1/200,1,0,0,1,1,1,1,2
18688,NAt_DQ-TyEY,Canon,Canon EOS 5D Mark IV,2000,110,2.8,1/2000,1,1,2,0,0,2,1,2
18689,hTteNNHoi0w,SONY,ILCE-7RM2,6400,24,2.8,1/80,1,1,2,0,0,1,0,0
18692,EPVTWAQsD4c,Canon,Canon EOS 5D Mark IV,500,70,2.8,1/8000,1,1,1,0,0,2,0,1
18702,jGcFr_eeBZQ,SONY,ILCE-7M2,400,16,14,25,1,0,0,1,2,0,0,0
18703,m4Y6cFwMc10,SONY,ILCE-7M3,100,159,7.1,1/800,1,0,0,1,2,2,1,2
18705,aViOE3m_BgU,Canon,Canon EOS 6D,1600,23,4,30,1,1,1,1,1,0,0,0
18709,ciMdTo06QuE,Canon,Canon EOS 6D,100,35,2,1/100,1,0,0,0,0,1,0,0
18710,D5NmSl8IQig,NIKON CORPORATION,NIKON D750,4000,24,2.2,20,1,1,2,0,0,0,0,0
18713,6JzF8Bf4Uhw,FUJIFILM,X-H1,100,33.2,11,1/4,1,0,0,1,2,1,0,0
18716,R3K19uV-yeM,LEICA CAMERA AG,LEICA X1,1600,24,5,1/250,1,1,1,1,1,1,0,0
18720,oUIkPN3qccg,DJI,FC2103,108,4.5,2.8,1/530,1,0,0,0,0,2,0,0
18727,fa2Yf8x8_3c,SONY,ILCE-6000,400,50,2.2,1/80,1,0,0,0,0,1,0,1
18728,gGMhd5wRFvo,NIKON CORPORATION,NIKON D750,500,24,4,15,1,1,1,1,1,0,0,0
18729,oQGzIvv1vE0,Canon,Canon EOS 1100D,1600,80,4.5,1/1000,1,1,1,1,1,2,0,1
18730,LaN6JE8I9Sk,Canon,Canon EOS Rebel T6,100,55,5.6,1/500,1,0,0,1,1,2,0,1
18731,-giZAxNxlL4,Apple,iPhone 7,20,4,1.8,1/750,1,0,0,0,0,2,0,0
18732,eeUilYOScmE,Canon,Canon EOS 7D,250,155,5.6,1/1000,1,0,0,1,1,2,1,2
18733,ksdxKShHYWw,Canon,Canon EOS 6D,200,20,7.1,1/125,1,0,0,1,2,1,0,0
18736,N2JMp29mwk4,DJI,FC220,100,4.7,2.2,1/640,1,0,0,0,0,2,0,0
18738,cOfdOE9T37s,NIKON CORPORATION,NIKON D610,100,50,2.2,1/2000,1,0,0,0,0,2,0,1
18740,8R6_WD3on6U,NIKON CORPORATION,NIKON D3300,100,55,10,1/400,1,0,0,1,2,2,0,1
18742,8u_ayNSWoic,SONY,ILCE-6000,3200,50,2,1/1250,1,1,2,0,0,2,0,1
18743,pK6gafrwSGQ,NIKON CORPORATION,NIKON D7000,100,18,3.5,1/200,1,0,0,0,1,1,0,0
18744,uIymHA9cBMw,FUJIFILM,X-T1,800,35,1.4,10,1,1,1,0,0,0,0,0
18746,CbUWu5U7_Fk,NIKON CORPORATION,NIKON D810,1600,24,2.8,10,1,1,1,0,0,0,0,0
18747,PwzISwC2kLs,NIKON CORPORATION,NIKON D5200,250,25,7.1,1/60,1,0,0,1,2,1,0,0
18749,34L-LpGvGyE,SONY,ILCE-7M2,4000,18,4,10,1,1,2,1,1,0,0,0
18752,IaZCYJHBYkM,Canon,Canon EOS 6D,2500,100,3.2,1/125,1,1,2,0,1,1,1,2
18754,UY52j2uUvdU,Canon,Canon EOS 100D,100,33,4,1/60,1,0,0,1,1,1,0,0
18755,gkiqxMENP1I,Canon,Canon EOS 5D Mark III,100,135,5.6,1/2500,1,0,0,1,1,2,1,2
18756,YyEib7Wq0P0,Canon,Canon EOS REBEL T5i,100,50,3.2,1/160,1,0,0,0,1,1,0,1
18757,hvjgkhxEwe8,Canon,Canon EOS 5D Mark IV,400,70,5.6,1/160,1,0,0,1,1,1,0,1
18759,4TKFpJPnyU8,Canon,Canon EOS 450D,400,36,5.6,1/40,1,0,0,1,1,1,0,1
18760,_roUcFWstas,NIKON CORPORATION,NIKON D7200,100,52,6.3,1/160,1,0,0,1,2,1,0,1
18764,-4AR-vVjAbM,SONY,DSC-RX100M3,500,22.8,2.8,1/80,1,1,1,0,0,1,0,0
18765,76VzOThqOvc,NIKON CORPORATION,NIKON D3200,400,260,5.6,1/400,1,0,0,1,1,2,1,2
18767,O7Ot2YF1pB4,Canon,Canon EOS 5D Mark III,500,252,5.6,1/1250,1,1,1,1,1,2,1,2
18769,SRfFmo9bDfk,Canon,Canon PowerShot G5 X,200,36.8,10,1/1600,1,0,0,1,2,2,0,1
18772,XtZ5emHC1xg,Canon,Canon EOS REBEL T5i,100,50,1.8,1/800,1,0,0,0,0,2,0,1
18773,PFmRe1cCFv8,Canon,Canon EOS 77D,500,29,6.3,1/40,1,1,1,1,2,1,0,0
18774,vORp9xB52pQ,Canon,Canon EOS REBEL T5i,100,16,29,0.6,1,0,0,1,2,0,0,0
18776,EZj-pb2v6eA,NIKON CORPORATION,NIKON D5300,2500,18,3.5,8,1,1,2,0,1,0,0,0
18779,J1S7_1EPgbo,Canon,Canon EOS 6D,100,85,3.5,6,1,0,0,0,1,0,0,1
18780,99OFKjzpSMs,Canon,Canon EOS Rebel T6,1600,75,9,1/500,1,1,1,1,2,2,0,1
18782,Qu-T7JOu-Iw,SONY,ILCE-7M3,1250,50,1.8,1/250,1,1,1,0,0,1,0,1
18783,1FDVPV_fx1M,FUJIFILM,X100F,100,23,2.8,1/1000,1,0,0,0,0,2,0,0
18785,c-cYqnFfeSs,SONY,ILCE-6000,250,56,4.5,1/2000,1,0,0,1,1,2,0,1
18786,SwIh3kr1__U,Canon,Canon EOS 5D Mark IV,100,70,14,1/400,1,0,0,1,2,2,0,1
18787,w4WU2PZ9bPg,NIKON CORPORATION,NIKON D750,100,300,6.3,1/4000,1,0,0,1,2,2,1,2
18793,FGm0y_lYs9w,NIKON CORPORATION,NIKON D3200,100,85,8,1/125,1,0,0,1,2,1,0,1
18794,Lnxy9SDE6p4,Canon,Canon EOS REBEL T5i,160,50,2.8,1/60,1,0,0,0,0,1,0,1
18796,CJrVRKv99SE,Canon,Canon EOS 5D Mark III,400,400,6.3,1/1000,1,0,0,1,2,2,1,2
18801,RyheD9cxYgM,SONY,ILCE-7M2,1600,55,1.8,10,1,1,1,0,0,0,0,1
18802,VaNCkQdk0KY,FUJIFILM,X-T1,200,35,1.4,1/2700,1,0,0,0,0,2,0,0
18803,JEKjnauPgh0,SONY,SLT-A77V,800,35,3.5,1/60,1,1,1,0,1,1,0,0
18804,E-en0xS-7v0,DJI,FC220,159,4.7,2.2,1/100,1,0,0,0,0,1,0,0
18805,VBE6B99R3Oo,DJI,Mavic Pro,101,4.7,2.2,1/50,1,0,0,0,0,1,0,0
18811,KFC1447H5dM,OLYMPUS IMAGING CORP.,E-M5,200,100,5.6,1/125,1,0,0,1,1,1,1,2
18815,3yMlp-x9yDU,Canon,Canon EOS-1D X,100,400,5.6,1/1000,1,0,0,1,1,2,1,2
18819,FzrjgIId6NU,Canon,Canon EOS 5D,100,65,5,1/400,1,0,0,1,1,2,0,1
18824,G_JaD0sXlVo,FUJIFILM,X-T2,200,56,1.4,1/80,1,0,0,0,0,1,0,1
18828,CTnoBheROLo,Canon,Canon EOS 750D,100,18,8,1/200,1,0,0,1,2,1,0,0
18829,OX750uiId6U,Canon,Canon EOS 5DS,200,340,8,1/500,1,0,0,1,2,2,1,2
18830,YjJFJDai9zg,DJI,FC1102,100,4.5,2.6,1/60,1,0,0,0,0,1,0,0
18834,sxh5dE2bD50,FujiFilm,fuji x-t10,100,50,1.2,1/2000,1,0,0,0,0,2,0,1
18839,Q2FBDW4agb0,PENTAX Corporation,PENTAX K100D,200,55,9.5,1/250,1,0,0,1,2,1,0,1
18842,w_l4K0oyEyY,SONY,DSLR-A300,200,105,6.3,1/500,1,0,0,1,2,2,1,2
18843,wpw8sHoBtSY,SAMSUNG,NX1000,200,130,8,1/160,1,0,0,1,2,1,1,2
18844,tYvDUnU1tN8,FUJIFILM,X-H1,400,23,2.8,1/4000,1,0,0,0,0,2,0,0
18845,iYyfRNIgckk,NIKON CORPORATION,NIKON D800,200,16,13,1/15,1,0,0,1,2,1,0,0
18846,ZNvTykT8djM,Canon,Canon EOS 450D,100,57,22,1/200,1,0,0,1,2,1,0,1
18848,ouwUWVr7Ahw,FUJIFILM,X-H1,400,16.5,2.8,1/125,1,0,0,0,0,1,0,0
