,Unnamed: 0,photo_id,exif_camera_make,exif_camera_model,exif_iso,exif_focal_length,exif_aperture_value,exif_exposure_time,orientation,iso_noise_bin_label,iso_noise_label,DoF_bin,DoF,exposure_label,focal_label_bin,focal_label
16287,16287,5qSCuY8qE8w,SONY,ILCE-6500,160.0,85.0,1.8,1/250,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16290,16290,qAhiEdGGDAE,DJI,FC220,400.0,4.7,2.2,1/640,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16291,16291,yU_XRPUJQmY,SONY,ILCE-7M3,160.0,35.0,4.0,1/80,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16292,16292,nzxlvYO_R1c,Canon,Canon EOS 6D,400.0,70.0,2.8,1/400,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
16293,16293,EEFuhZAIGXg,SONY,ILCE-7RM2,2500.0,35.0,3.2,1/160,1,1.0,2.0,0.0,1.0,1.0,0.0,0.0
16294,16294,D7W4NAKJFts,NIKON,COOLPIX L120,400.0,71.2,5.7,0.5,0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
16295,16295,V19xKrq6Lqc,SONY,SLT-A77V,50.0,15.0,11.0,30,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0
16296,16296,keEPKXQfriU,Canon,Canon EOS 70D,100.0,18.0,22.0,0.3,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0
16297,16297,E-c4PT831-8,DJI,FC2103,101.0,4.5,2.8,1/1600,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16301,16301,EJ79f7Vew8A,NIKON CORPORATION,NIKON D810,64.0,58.0,2.8,1/1250,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
16303,16303,Og0dCc93I08,Canon,Canon EOS M50,100.0,85.0,3.2,1/400,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
16304,16304,T0v7SCtKhQg,NIKON CORPORATION,NIKON D810,160.0,18.0,3.5,1/4000,1,0.0,0.0,0.0,1.0,2.0,0.0,0.0
16305,16305,vUzCJ5RBRVA,NIKON CORPORATION,NIKON D750,80.0,24.0,1.4,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16306,16306,WrbDumseh04,Canon,Canon EOS 6D Mark II,200.0,62.0,2.8,1/100,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16307,16307,zVp1ZboA_JE,NIKON CORPORATION,NIKON D500,100.0,30.0,2.2,1/640,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16308,16308,0JVpOQY3AoA,SONY,ILCE-7RM2,320.0,85.0,2.8,1/800,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
16309,16309,ItUu8fg-qQw,NIKON CORPORATION,NIKON D5500,400.0,50.0,7.1,1/200,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
16310,16310,azhcOje9rHM,Canon,Canon EOS 6D,250.0,50.0,2.2,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16311,16311,8BCfO6NyllE,Canon,Canon EOS 6D,400.0,50.0,1.8,1/2000,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
16312,16312,YGMyrU2sjUk,Canon,Canon EOS-1D X,5000.0,400.0,5.6,1/50,1,1.0,2.0,1.0,1.0,1.0,1.0,2.0
16313,16313,ys-sZZkdT1s,Canon,Canon EOS 5D Mark IV,320.0,70.0,3.2,1/5000,1,0.0,0.0,0.0,1.0,2.0,0.0,1.0
16317,16317,YGtzCS1Xf7c,,,100.0,10.3,3.2,1/50,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16318,16318,Z9us-Jpvkk4,NIKON CORPORATION,NIKON Z 7,100.0,70.0,4.0,1/640,0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
16319,16319,_66BSxESN3s,SONY,ILCE-7M2,100.0,70.0,4.5,1/125,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
16322,16322,lFmZ1WUVJus,NIKON CORPORATION,NIKON Z 6,250.0,200.0,2.8,1/320,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
16323,16323,kGnRkbKnqq4,SONY,ILCE-7M3,320.0,62.0,2.8,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
16324,16324,fQczbbxZXQc,Canon,Canon EOS 77D,100.0,50.0,8.0,1/8,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
16325,16325,of3d69synHo,NIKON CORPORATION,NIKON Z 6,100.0,50.0,1.4,1/160,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16326,16326,1vNkzc0nPKY,FUJIFILM,X100T,320.0,23.0,4.0,1/150,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16327,16327,FUgY6QZ61y0,LEICA CAMERA AG,LEICA Q (Typ 116),50.0,28.0,1.7,1/50,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16328,16328,eHGCUD180xE,NIKON CORPORATION,NIKON Z 6,100.0,105.0,13.0,1/200,1,0.0,0.0,1.0,2.0,1.0,1.0,2.0
16329,16329,kWj6163pUVM,Canon,Canon EOS RP,100.0,70.0,20.0,1/400,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
16331,16331,VOZQkkKXvY4,SONY,ILCE-7M3,50.0,14.0,3.2,1/250,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16332,16332,Oc0ilVgA4Yo,Canon,Canon EOS 6D Mark II,100.0,50.0,2.0,1/320,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
16333,16333,0ON2rLuvo5c,Canon,Canon EOS 77D,800.0,70.0,4.0,1/30,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
16334,16334,yH4IVBAKQzE,SONY,ILCE-5000,100.0,34.0,9.0,1/80,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
16336,16336,m1XTWAXUKQc,Hasselblad,L1D-20c,100.0,10.3,5.0,1/240,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16337,16337,F9g5Um1vCIU,NIKON CORPORATION,NIKON D5600,640.0,90.0,7.1,1/160,0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
16338,16338,h3lxnaFjr0M,NIKON CORPORATION,NIKON D90,200.0,11.0,8.0,1/500,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
16339,16339,b41qtM-O4wA,NIKON CORPORATION,NIKON D850,140.0,35.0,11.0,1/160,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
16340,16340,5UquUAEHo4s,Olympus,E-M10MarkII,2000.0,25.0,2.0,120,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0
16341,16341,DJClplNNYoY,NIKON CORPORATION,NIKON D800,1000.0,20.0,11.0,5,0,1.0,1.0,1.0,2.0,0.0,0.0,0.0
16342,16342,TkCcZl4O2Vc,NIKON CORPORATION,NIKON D500,100.0,30.0,2.2,1/640,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16344,16344,GV7BikTLMmI,,,100.0,10.3,3.2,1/30,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16345,16345,RFz8sIn8EzY,Canon,Canon EOS R,100.0,70.0,2.8,1/1600,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
16346,16346,EhApz5Iav9E,SONY,ILCE-7M3,100.0,35.0,1.6,1/160,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16347,16347,BE2GzN6PH98,Canon,Canon EOS 6D Mark II,100.0,105.0,2.0,1/1600,1,0.0,0.0,0.0,0.0,2.0,1.0,2.0
16348,16348,W_MZI6r0diA,Canon,Canon EOS 600D,400.0,28.0,2.2,1/80,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16349,16349,OILFChaj_4c,NIKON CORPORATION,NIKON D5200,360.0,55.0,5.6,1/125,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
16351,16351,yHsZlVOVMOI,NIKON CORPORATION,NIKON Df,200.0,35.0,5.0,1/100,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16352,16352,zVrSFbocKtc,Canon,Canon EOS R,320.0,105.0,4.0,1/100,1,0.0,0.0,1.0,1.0,1.0,1.0,2.0
16353,16353,HHECQkCO0dc,SONY,ILCE-7M2,100.0,16.0,18.0,1/6,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
16355,16355,TJ0KagkqA2Y,DJI,FC2103,100.0,4.5,2.8,1/160,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16356,16356,vificY_3wkE,DJI,Mavic 2 Pro,100.0,3.6,2.8,1/500,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16357,16357,QCHOpKC6BPs,Canon,Canon EOS 5D Mark III,400.0,24.0,2.8,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16358,16358,Cs8kFVmrYv8,NIKON CORPORATION,NIKON D810,800.0,50.0,4.5,1/200,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
16359,16359,7hQ4Y_-bSb4,Apple,iPhone 11 Pro Max,125.0,6.0,2.0,1/121,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16360,16360,eEljzRILh4I,DJI,FC2103,100.0,4.5,2.8,1/250,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16361,16361,e3c7mRl9G2E,Canon,Canon EOS 5DS R,1600.0,24.0,4.5,1/125,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
16362,16362,_EjkW9oTtGA,Canon,Canon EOS 6D,320.0,50.0,1.4,1/2000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
16363,16363,5h41Qdiv44s,DJI,FC220,100.0,4.7,2.2,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16364,16364,1STmIG4BaR0,Canon,Canon EOS 5D Mark III,1250.0,600.0,6.3,1/2000,1,1.0,1.0,1.0,2.0,2.0,1.0,2.0
16365,16365,D2r2nmABz0M,Hasselblad,L1D-20c,100.0,10.3,5.6,1/13,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16366,16366,Ih1iNEBrn78,Canon,Canon EOS 6D,100.0,50.0,1.8,1/500,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
16367,16367,o1UHhgmLszM,Canon,Canon EOS 6D,1000.0,50.0,2.2,1/500,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
16368,16368,U3t0tuYBsSA,Apple,iPhone XR,125.0,4.2,1.8,1/60,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16370,16370,INnZ8xG0ZHI,NIKON CORPORATION,NIKON D3400,800.0,18.0,10.0,1/400,0,1.0,1.0,1.0,2.0,2.0,0.0,0.0
16371,16371,fMePIUpJRW8,Panasonic,DC-GX9,200.0,43.0,1.7,1/800,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
16372,16372,9X9Yo3EAuZk,FUJIFILM,X-T2,2500.0,35.0,1.0,1/160,1,1.0,2.0,0.0,0.0,1.0,0.0,0.0
16374,16374,xe_MtM-ixlw,NIKON CORPORATION,NIKON D750,800.0,50.0,2.5,1/640,1,1.0,1.0,0.0,0.0,2.0,0.0,1.0
16375,16375,a9944b_3CS8,FUJIFILM,X-T20,12800.0,16.0,3.5,30,0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
16376,16376,b_KtH3ZOA0w,NIKON CORPORATION,NIKON D850,800.0,600.0,9.0,1/800,1,1.0,1.0,1.0,2.0,2.0,1.0,2.0
16377,16377,vCCeCZGcfSY,Canon,Canon EOS 5D Mark III,50.0,35.0,2.0,1/320,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16379,16379,-F-l4tcFVaw,Canon,Canon EOS M50,2500.0,85.0,2.8,1/320,0,1.0,2.0,0.0,0.0,2.0,0.0,1.0
16380,16380,zudO47PyDew,SONY,ILCE-7M3,800.0,16.0,5.6,4,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
16382,16382,-KUomk45Cu8,SONY,ILCE-6000,400.0,18.0,7.1,1/320,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
16383,16383,EbZu4RCapi4,SONY,ILCE-7R,160.0,55.0,2.5,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
16384,16384,PD_bO4SF8pA,SONY,ILCE-7M3,160.0,22.0,6.3,1/400,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
16385,16385,IBq369T7GxI,Apple,iPhone XS,400.0,4.2,1.8,1/35,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16386,16386,-9KvUbBuIXQ,Canon,Canon EOS 5D Mark IV,50.0,135.0,2.0,1/4000,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
16387,16387,BxR1MJ8ca60,Canon,Canon EOS RP,6400.0,105.0,4.0,1/4000,1,1.0,2.0,1.0,1.0,2.0,1.0,2.0
16388,16388,XbODBvn1RxM,FUJIFILM,X-T2,200.0,100.0,4.5,1/125,0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
16389,16389,Q3qSVB2KsWg,Canon,Canon EOS 5D Mark III,100.0,50.0,2.2,1/160,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16390,16390,KxM0PZYh7-w,NIKON CORPORATION,NIKON D750,1000.0,50.0,1.4,1/640,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
16391,16391,SB7vEUD1t7I,SONY,ILCE-7,6400.0,50.0,1.8,1/50,1,1.0,2.0,0.0,0.0,1.0,0.0,1.0
16392,16392,g6YNrpOq1Gk,Canon,Canon EOS 6D,2500.0,35.0,2.0,1/4000,0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
16393,16393,T8A0O2p_8ag,FUJIFILM,X-Pro3,6400.0,21.0,1.0,60,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
16394,16394,0ZmJsrhQ-Nc,NIKON CORPORATION,NIKON Df,400.0,50.0,2.5,1/640,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
16395,16395,BEKemN2tw7Q,NIKON CORPORATION,NIKON D610,100.0,50.0,2.8,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16396,16396,1_q2w3bPCAI,samsung,SM-N975F,50.0,1.8,2.2,1/1900,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16397,16397,V9pks_2Fqws,NIKON CORPORATION,NIKON D850,320.0,50.0,2.8,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16398,16398,_5i7ieocPow,Canon,Canon EOS 1200D,2500.0,176.0,8.0,1/320,0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
16399,16399,axW21cGlJ9c,NIKON CORPORATION,NIKON D500,640.0,22.0,2.8,1/60,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
16400,16400,m_yMpRNcUUs,Canon,Canon EOS 6D,200.0,55.0,5.6,1/2000,0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
16401,16401,_eR_Z0gS6YA,Hasselblad,L1D-20c,100.0,10.3,3.2,1/400,1,0.0,0.0,0.0,1.0,2.0,0.0,0.0
16402,16402,SRfA7Gkekjs,SONY,ILCE-7M2,320.0,90.0,10.0,1/200,1,0.0,0.0,1.0,2.0,1.0,1.0,2.0
16404,16404,7WLU8DKkGfQ,NIKON CORPORATION,NIKON D7000,160.0,14.0,9.0,1/80,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
16405,16405,PpDoE1f00KY,OLYMPUS IMAGING CORP.,E-5,200.0,70.0,2.8,1/1000,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
16407,16407,7oS_26cb1Wo,Canon,Canon EOS REBEL T3i,100.0,21.0,5.6,1/25,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16408,16408,UdgvzNom0Xs,Canon,Canon EOS 60D,320.0,200.0,2.8,1/320,1,0.0,0.0,0.0,0.0,2.0,1.0,2.0
16409,16409,4I6-DAdDC6A,Apple,iPhone 5c,50.0,4.1,2.4,1/800,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16410,16410,L8XvncvmsJ4,Canon,Canon EOS 550D,100.0,110.0,4.5,1/500,1,0.0,0.0,1.0,1.0,2.0,1.0,2.0
16411,16411,KWkMiUIxcD0,Canon,Canon EOS 60D,100.0,135.0,16.0,1/60,1,0.0,0.0,1.0,2.0,1.0,1.0,2.0
16414,16414,auMjWDfTFhI,OLYMPUS IMAGING CORP.,E-PL1,200.0,20.0,16.0,1/250,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
16416,16416,_WiFMBRT7Aw,NIKON CORPORATION,NIKON D7000,100.0,18.0,16.0,1/100,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
16417,16417,vHeXw6Nj_BM,Canon,Canon EOS 60D,100.0,70.0,5.0,1/320,1,0.0,0.0,1.0,1.0,2.0,0.0,1.0
16418,16418,K2SXdKPEhcg,FUJIFILM,X-E1,200.0,35.0,9.0,1/400,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
16420,16420,RkxAeG0YdTI,NIKON CORPORATION,NIKON D800,50.0,35.0,4.0,1/4,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16421,16421,-bH_SxERgTA,Canon,Canon EOS 70D,100.0,10.0,4.5,1/400,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0
16422,16422,iU25xH2wEDY,Canon,Canon EOS 6D,250.0,65.0,4.0,1/160,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
16423,16423,uYp6ez9rNL0,Canon,Canon EOS 5D,200.0,150.0,6.3,1/125,1,0.0,0.0,1.0,2.0,1.0,1.0,2.0
16424,16424,tEpxdOOdq8k,Canon,Canon EOS 700D,100.0,18.0,8.0,1/125,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
16425,16425,UdvXJ95Yqt8,Canon,Canon EOS REBEL T3i,100.0,18.0,3.5,9415,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16426,16426,1tE75ajQzmY,NIKON CORPORATION,NIKON D810,100.0,35.0,1.8,1/640,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16427,16427,DlB33s176lQ,FUJIFILM,X-T1,1250.0,190.3,4.8,1/250,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0
16430,16430,EKIyHUrUHWU,Canon,Canon EOS 6D,200.0,24.0,8.0,1/80,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
16431,16431,6v7x_U3AQzQ,Canon,Canon EOS 5D Mark III,640.0,67.0,4.0,1/2000,0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
16432,16432,kMInhS0Nh-w,SONY,NEX-5N,640.0,18.0,13.0,1/60,1,1.0,1.0,1.0,2.0,1.0,0.0,0.0
16433,16433,X7Qc8dzH93Y,,,100.0,3.8,2.0,1/219,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16435,16435,8fMwyZPxqtg,Apple,iPhone 5c,50.0,4.1,2.4,1/218,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16436,16436,CLiIr15uGuU,NIKON CORPORATION,NIKON D5100,100.0,35.0,10.0,1/160,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
16437,16437,PAcI-vmFL2g,NIKON CORPORATION,NIKON D750,5000.0,145.0,5.0,1/320,1,1.0,2.0,1.0,1.0,2.0,1.0,2.0
16438,16438,Pyo1wC3j7OA,Canon,Canon EOS 7D,1000.0,32.0,2.8,16,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
16439,16439,l93nrdccjF8,Canon,Canon EOS 6D,2000.0,85.0,16.0,1/40,1,1.0,2.0,1.0,2.0,1.0,0.0,1.0
16440,16440,t7YycgAoVSw,Canon,Canon EOS 5D Mark III,100.0,50.0,6.3,1/250,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
16441,16441,NfoEZ8hJ8IQ,Canon,Canon EOS 6D,100.0,65.0,7.1,1/1600,1,0.0,0.0,1.0,2.0,2.0,0.0,1.0
16442,16442,6-Kyz5xP2D4,Canon,Canon PowerShot G7 X,40960.0,0.2,4.0,1/226,1,1.0,2.0,1.0,1.0,1.0,0.0,0.0
16443,16443,wC69cxOE7Us,NIKON CORPORATION,NIKON D800,100.0,14.0,16.0,1/10,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
16444,16444,X2DE1VmN7x4,Canon,Canon EOS 650D,100.0,18.0,9.0,1/500,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
16445,16445,s0ifr6qb6H0,Canon,Canon EOS 6D,100.0,24.0,13.0,8,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0
16446,16446,HfDasDyQCPQ,NIKON CORPORATION,NIKON D80,125.0,35.0,4.5,1/250,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16447,16447,X51AJqKU_0E,NIKON CORPORATION,NIKON D7000,640.0,70.0,7.1,1/800,1,1.0,1.0,1.0,2.0,2.0,0.0,1.0
16448,16448,8TYzAdued30,NIKON CORPORATION,NIKON D3300,400.0,18.0,9.0,1/320,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
16449,16449,FXbxrC1LtrM,Canon,Canon EOS 450D,100.0,36.0,4.5,1/250,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
16451,16451,Fx9O8zKfz9w,,NIKON D5100,400.0,8.0,10.0,1/1250,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
16452,16452,FPgRR0Dduk4,NIKON CORPORATION,NIKON D800,100.0,35.0,2.0,1/100,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16453,16453,1g_F4_lya8U,SONY,ILCE-6000,500.0,35.0,1.4,1/60,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
16454,16454,89hxasw-4E0,NIKON CORPORATION,NIKON D80,400.0,500.0,6.3,1/125,1,0.0,0.0,1.0,2.0,1.0,1.0,2.0
16455,16455,lgFuADhuVmY,FUJIFILM,X-E1,1250.0,35.0,16.0,1/1000,1,1.0,1.0,1.0,2.0,2.0,0.0,0.0
16456,16456,EShlLCjjbqM,Canon,Canon EOS 450D,200.0,135.0,5.6,1/125,0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
16457,16457,1kEHpwZdmtc,Canon,Canon EOS REBEL T3i,100.0,55.0,8.0,1/200,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
16459,16459,LZshOOjAYU0,Canon,Canon EOS 7D,100.0,96.0,5.6,1/200,1,0.0,0.0,1.0,1.0,1.0,1.0,2.0
16460,16460,CnpLGmKULrQ,SONY,DSLR-A380,100.0,55.0,13.0,1/160,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
16461,16461,4li0JoBT2Uc,HTC,HTC6525LVW,200.0,3.8,2.0,1/120,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16462,16462,louyr2SemKY,Canon,Canon EOS 650D,1600.0,250.0,5.6,1/320,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0
16463,16463,AzGRzOk7LsQ,Canon,Canon EOS 500D,100.0,18.0,10.0,1/250,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
16464,16464,jJuYXZdLg84,FUJIFILM,FinePix X100,800.0,23.0,10.0,1/640,1,1.0,1.0,1.0,2.0,2.0,0.0,0.0
16465,16465,YoijbT_McEE,Canon,Canon EOS REBEL T3,100.0,18.0,14.0,1/200,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
16466,16466,bTpbJ1V2JDM,Apple,iPhone 4S,50.0,4.3,2.4,1/1577,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16467,16467,ZKrJ30u0mQE,Apple,iPhone 4S,50.0,4.3,2.4,1/1416,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16468,16468,V_xncvgzDoo,FUJIFILM,X-T1,200.0,35.0,2.0,1/2000,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16469,16469,PuobOOUjX5I,Apple,iPhone 6,32.0,4.2,2.2,1/3597,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16470,16470,dCc8gfI-b4M,NIKON CORPORATION,NIKON D810,320.0,24.0,8.0,1/25,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
16471,16471,bvmy53FBsmU,FUJIFILM,X-T1,200.0,18.0,6.4,1/500,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0
16472,16472,tN9h1vuAp6Y,NIKON CORPORATION,NIKON D5100,100.0,45.0,14.0,1/800,1,0.0,0.0,1.0,2.0,2.0,0.0,1.0
16475,16475,RG07Rwkxg6k,Canon,Canon EOS 50D,100.0,100.0,7.1,1/250,1,0.0,0.0,1.0,2.0,1.0,1.0,2.0
16476,16476,jYpg75dlshk,NIKON CORPORATION,NIKON D5100,160.0,18.0,9.0,1/125,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
16478,16478,8n-3h1WkaQk,NIKON CORPORATION,NIKON D7100,100.0,26.0,3.2,1/640,1,0.0,0.0,0.0,1.0,2.0,0.0,0.0
16481,16481,HMUlrJO508o,NIKON CORPORATION,NIKON D3100,100.0,35.0,1.8,1/4000,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16482,16482,B1Zyw7sdm5w,OLYMPUS IMAGING CORP.,E-PL5,200.0,45.0,2.8,1/125,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16483,16483,ie8giTVBVxE,Apple,iPhone 6s,25.0,4.2,2.2,1/120,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16484,16484,CRjCvUBXmvg,NIKON CORPORATION,NIKON D7000,200.0,18.0,6.3,1/30,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
16485,16485,356V-ooP184,NIKON CORPORATION,NIKON D5000,200.0,55.0,8.0,1/60,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
16486,16486,bx6RpPf6jVk,SONY,ILCE-6000,100.0,85.0,7.1,1/200,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
16487,16487,XNrfBDsak2k,Canon,Canon EOS 600D,200.0,37.0,5.6,1/500,1,0.0,0.0,1.0,1.0,2.0,0.0,1.0
16488,16488,h3wVB-g8V5Y,NIKON CORPORATION,NIKON D810,200.0,200.0,2.8,1/2000,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
16489,16489,h_-VPnLM_HE,NIKON CORPORATION,NIKON D80,200.0,50.0,6.3,1/160,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
16490,16490,ln7whDJ46r0,NIKON CORPORATION,NIKON D7000,100.0,50.0,1.8,1/500,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
16491,16491,5M_X4QucpIU,Canon,Canon EOS Rebel T6i,100.0,55.0,5.6,1/200,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
16492,16492,dnkM5wPjVdg,Canon,Canon EOS 6D,100.0,28.0,5.6,1/160,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16493,16493,jqj2SqvxMVY,Canon,Canon EOS 60D,100.0,50.0,1.8,1/8000,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
16494,16494,kR1OgNaNkao,NIKON,COOLPIX P510,320.0,53.5,4.8,1/200,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
16495,16495,goZ1M5TVjag,Apple,iPhone 5,50.0,4.1,2.4,1/729,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16496,16496,i9cldzefwJY,NIKON CORPORATION,NIKON D3100,100.0,35.0,1.8,1/1250,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16498,16498,elayN_YscVg,SONY,ILCE-6000,200.0,35.0,5.0,1/60,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16499,16499,mWOmdIUhFkU,NIKON CORPORATION,NIKON D7000,400.0,18.0,4.5,1/100,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
