,Unnamed: 0,photo_id,exif_camera_make,exif_camera_model,exif_iso,exif_focal_length,exif_aperture_value,exif_exposure_time,orientation,iso_noise_bin_label,iso_noise_label,DoF_bin,DoF,exposure_label,focal_label_bin,focal_label
18224,18224,quPbPnWfhNk,Apple,iPhone 6s,25.0,4.15,2.2,1/25,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18229,18229,D8lSnWDX00c,Canon,Canon EOS R,100.0,76.0,10.0,1/50,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
18230,18230,loH33BkeiFI,SONY,ILCE-7M3,100.0,40.0,5.6,1/100,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
18231,18231,OCRhDREEiII,NIKON CORPORATION,NIKON D810,500.0,50.0,4.5,1/160,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
18232,18232,q-mqF5F31CU,Canon,Canon EOS REBEL T2i,100.0,70.0,18.0,1/160,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
18233,18233,zS_b76LrEL8,NIKON CORPORATION,NIKON D850,1000.0,20.0,1.4,3,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18236,18236,L4zSs6fpiuc,Canon,Canon EOS 6D Mark II,1600.0,16.0,2.8,30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18238,18238,rWBvO8-lh3o,SONY,ILCE-7RM2,100.0,23.0,2.8,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18240,18240,lvy_VvdLmnA,NIKON CORPORATION,NIKON D7500,400.0,35.0,4.0,1/250,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18241,18241,SsPQMXRZBEo,NIKON CORPORATION,NIKON D5600,250.0,90.0,5.0,1/50,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
18243,18243,5Uov8YWmoso,Canon,Canon EOS RP,100.0,50.0,1.8,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
18244,18244,NKMydU2zrjY,SONY,ILCE-7RM3,400.0,35.0,14.0,1/200,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
18245,18245,LV5HDKnww1M,Canon,Canon EOS 5D Mark III,500.0,50.0,1.6,1/320,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
18248,18248,rR3RPRDhjwM,NIKON CORPORATION,NIKON Df,320.0,85.0,11.0,1/500,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
18250,18250,QqEhqTsdvpw,Canon,Canon EOS R,160.0,105.0,4.0,1/2000,0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
18251,18251,vfrtRoww7Eo,FUJIFILM,X-Pro2,100.0,56.0,4.0,1/1000,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
18252,18252,JGw5EEqjeNE,Hasselblad,L1D-20c,100.0,10.3,3.5,1/200,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18253,18253,TB4eiLwXMY4,SONY,ILCE-7RM2,250.0,85.0,4.0,1/250,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
18261,18261,sIvO9Uiyl6c,Canon,Canon EOS 5D Mark II,100.0,50.0,3.2,1/1600,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
18262,18262,yYhAhtS9Mcw,Canon,Canon EOS 5D Mark II,100.0,100.0,8.0,1/250,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
18264,18264,3FkT1eA_5rc,FUJIFILM,X-T3,640.0,23.0,2.0,8,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18285,18285,TIr6EwYMRUM,FUJIFILM,FinePix X100,200.0,23.0,11.0,1/250,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
18286,18286,mAjtqOUIu4g,Canon,Canon EOS 40D,400.0,50.0,5.0,1/320,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
18289,18289,y7KWvgT7__g,NIKON CORPORATION,NIKON D5100,640.0,50.0,4.5,1/4000,0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
18294,18294,d-oQ-JvPhR4,Canon,Canon EOS REBEL T3i,100.0,50.0,1.8,1/2500,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
18312,18312,cssvEZacHvQ,NIKON CORPORATION,NIKON D3300,100.0,18.0,16.0,1,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
18330,18330,aKtb696SDks,SONY,ILCE-6000,100.0,30.0,5.6,1/500,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
18343,18343,Oj9z9dvGh6E,NIKON CORPORATION,NIKON D7200,9000.0,150.0,6.0,1/250,0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
18359,18359,QOLbGPwsS6E,NIKON CORPORATION,NIKON D800,140.0,300.0,5.6,1/160,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
18360,18360,u3aim8PGE7I,SONY,SLT-A65V,100.0,18.0,8.0,1/200,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
18363,18363,F0CW4F8ut3U,Canon,Canon EOS 6D,100.0,200.0,5.0,1/500,0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
18401,18401,Ylw9kor5NVk,Canon,Canon EOS 5D Mark III,400.0,35.0,8.0,1/100,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
18431,18431,mVPpRr9K0jk,Canon,Canon PowerShot SX510 HS,640.0,56.8,5.6,1/100,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
18446,18446,iIK81QhpntA,Canon,Canon EOS 7D,800.0,79.0,11.0,1/160,0,1.0,1.0,1.0,2.0,1.0,0.0,1.0
18458,18458,tU9u8LXFCqU,NIKON CORPORATION,NIKON D5100,200.0,50.0,6.3,1/1250,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
18472,18472,3FFO_aNa5Sc,NIKON CORPORATION,NIKON D4S,500.0,50.0,3.5,1/50,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
18476,18476,i9Q9bc-WgfE,NIKON CORPORATION,NIKON D3100,100.0,40.0,2.8,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
18487,18487,tg8nXgXNekM,FUJIFILM,FinePix X100,200.0,23.0,5.6,1/300,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
18489,18489,4wz1YsANFB0,NIKON CORPORATION,NIKON D4S,100.0,50.0,3.5,1/125,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
18491,18491,1wrzvwoK8A4,SONY,ILCE-7M2,400.0,51.0,4.5,1/40,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
18499,18499,IhJ0hp4UVHo,Canon,Canon EOS REBEL T5,100.0,44.0,8.0,1/160,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
18516,18516,Swer9cHxJjs,Canon,Canon EOS 5D Mark III,200.0,35.0,1.4,1/100,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18524,18524,UGQpaq08Igw,NIKON CORPORATION,NIKON D5100,400.0,24.0,2.8,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18531,18531,7CME6Wlgrdk,NIKON CORPORATION,NIKON D4S,800.0,92.0,2.8,1/1600,0,1.0,1.0,0.0,0.0,2.0,1.0,2.0
18535,18535,lG5skcBScoY,SONY,ILCE-7M2,400.0,35.0,7.1,1/60,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
18543,18543,b2r6HhUD3vs,FUJIFILM,X-T1,1250.0,55.0,3.5,1/100,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
18547,18547,1QYtLPzPXb0,Canon,Canon EOS 60D,100.0,50.0,2.5,1/320,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
18559,18559,zkd9FIEFUk8,SONY,ILCE-7M2,100.0,16.0,6.3,1/100,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
18566,18566,nwxK2Znr-is,SONY,ILCE-7,200.0,16.0,4.0,1/200,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18582,18582,ZjOQmOOWmGs,NIKON CORPORATION,NIKON D750,100.0,20.0,5.6,1/125,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18589,18589,YnHOIroyUYo,samsung,SM-G920F,100.0,4.3,1.9,1/50,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18602,18602,c_WqJYeyOcE,Canon,Canon EOS 6D,125.0,170.0,9.0,1/400,0,0.0,0.0,1.0,2.0,2.0,1.0,2.0
18604,18604,Gqo6cuu_UFw,Canon,Canon EOS 6D,100.0,17.0,18.0,1/4,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
18611,18611,By4VoZNLYlw,SONY,ILCE-6000,2500.0,18.0,6.3,1/4000,0,1.0,2.0,1.0,2.0,2.0,0.0,0.0
18612,18612,60NulquhzoI,Canon,Canon EOS 80D,320.0,50.0,4.0,1/1600,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
18615,18615,Fu6cRM5L6p8,Panasonic,DMC-GX7,1250.0,300.0,5.6,1/500,0,1.0,1.0,0.0,1.0,2.0,1.0,2.0
18618,18618,OW4Cu-4ZSos,Apple,iPhone 6s,25.0,4.2,2.2,1/1538,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18620,18620,Bd2nfT_pxzk,Canon,Canon EOS Rebel T6i,400.0,50.0,3.5,1/320,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
18623,18623,E-9CFTftQh4,Canon,Canon EOS Rebel T6i,100.0,50.0,3.2,1/200,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
18625,18625,9mz2XG6stQg,Canon,Canon EOS 6D,500.0,105.0,4.0,1/100,0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
18629,18629,FWuXO8_oDvQ,NIKON CORPORATION,NIKON D3300,100.0,116.0,8.0,1/1000,0,0.0,0.0,1.0,2.0,2.0,1.0,2.0
18634,18634,QsqPBgo4lBo,SONY,ILCE-6300,100.0,50.0,5.0,1/1000,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
18638,18638,r8L5QYrSWaU,Canon,Canon EOS 6D,320.0,24.0,1.4,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18639,18639,fsJB3KT2rj8,NIKON CORPORATION,NIKON D750,5000.0,24.0,2.8,25,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
18641,18641,XYg2zLjxxa0,Canon,Canon EOS 5D Mark III,125.0,100.0,2.8,1/100,0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
18644,18644,-xy_ujtYM1Y,Canon,Canon EOS Rebel T6i,200.0,17.0,2.8,1/320,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18647,18647,7urohtLU2Jk,NIKON CORPORATION,NIKON D4S,500.0,200.0,2.8,1/200,0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
18650,18650,NNR4QyCE8yU,Leica Camera AG,LEICA M (Typ 240),1250.0,35.0,4.0,1/1000,0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
18653,18653,GfhRMAKDxHk,Canon,Canon EOS 70D,100.0,50.0,3.5,0.3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18656,18656,6pgpjcPNKrs,Canon,Canon PowerShot G5 X,160.0,18.4,2.8,1/800,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18658,18658,3oRI8i47gQ0,FUJIFILM,X100F,500.0,23.0,6.4,1/200,0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
18663,18663,5O8K7IpyEj8,Canon,Canon EOS 80D,1000.0,24.0,4.0,1/1600,0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
18667,18667,vAfCO8xrz0I,Canon,Canon EOS 6D,400.0,85.0,4.5,1/3200,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
18674,18674,wVG8CCQ20A0,Canon,Canon EOS 5D,100.0,28.0,4.0,1/60,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18675,18675,Auewhfdwzj4,DJI,FC220,100.0,4.7,2.2,1/1400,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18677,18677,e9WHTFTQfKU,Canon,Canon EOS 80D,100.0,47.0,5.0,1/60,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
18681,18681,YVKbOZIB1IA,SONY,ILCE-7R,1600.0,28.0,4.0,1/60,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
18685,18685,ZCaNF3UkqjU,Canon,Canon EOS 5D Mark II,400.0,85.0,1.8,1/1600,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
18693,18693,OLg2-XhU97o,Canon,Canon EOS 5D Mark IV,100.0,17.0,16.0,1/80,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
18694,18694,R7hBaZWyiyM,SONY,ILCE-6000,100.0,16.0,3.5,1/80,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18695,18695,jEgLCyl8NHU,SONY,ILCE-7RM2,100.0,65.0,8.0,1/200,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
18696,18696,wamxUVXDLj0,Canon,Canon EOS 80D,1000.0,171.0,5.6,1/250,0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
18697,18697,0JyYRzjQHAQ,NIKON CORPORATION,NIKON D610,250.0,35.0,8.0,1/160,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
18698,18698,-A18oTkoVjU,OLYMPUS CORPORATION,E-M10MarkII,1250.0,28.0,4.9,1/1600,0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
18704,18704,O-AtUNgK2Rc,Canon,Canon EOS 750D,100.0,50.0,2.2,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
18707,18707,XQZmfprZt6s,Canon,Canon EOS 70D,6400.0,59.0,5.0,1/100,0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
18708,18708,qLBOF5GdbNE,Canon,Canon EOS 77D,400.0,26.0,1.8,1/640,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18711,18711,PEzlKh7GcnQ,Canon,Canon EOS 6D,100.0,85.0,5.6,1/125,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
18712,18712,kkx5L-fHBs8,Canon,Canon EOS 6D,250.0,50.0,1.4,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
18714,18714,TQAEEqfhLRQ,Canon,Canon EOS 5DS R,500.0,50.0,1.8,1/1250,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
18715,18715,zEAIgUBbDK0,Canon,Canon EOS 6D,640.0,50.0,1.8,1/250,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
18717,18717,NXpIPtzrslg,Canon,Canon EOS 6D Mark II,400.0,18.0,9.0,1/200,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
18718,18718,9SINYXBd5Uo,FUJIFILM,X-T2,2000.0,12.0,2.8,20,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
18719,18719,mu6qWkCDZsI,Canon,Canon EOS 6D,100.0,85.0,5.488322,0.005555555555556,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18721,18721,6egdNN_3k3I,DJI,FC220,100.0,4.7,2.2,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18722,18722,ko758tMmtGU,Canon,Canon EOS 80D,800.0,18.0,4.5,1/640,0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
18723,18723,e18GHG0uSjs,Canon,Canon EOS 5D Mark III,200.0,20.0,4.0,25,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18725,18725,CSfnZ1zaV50,Canon,Canon EOS 5D Mark IV,125.0,50.0,1.8,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
18726,18726,Na6tH0QLg6Y,NIKON CORPORATION,NIKON D5200,100.0,35.0,1.8,1/1600,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18734,18734,1n2IYnuV4K8,Canon,Canon EOS REBEL T5i,100.0,50.0,3.2,1/250,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
18735,18735,gWHX4Clf98A,SONY,ILCE-7SM2,100.0,16.0,4.0,1/125,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18737,18737,CYVb5FaJzFk,SONY,DSLR-A550,800.0,50.0,2.8,1/4000,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
18739,18739,pOUA8Xay514,Canon,Canon EOS 6D,800.0,47.0,4.0,1/60,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
18741,18741,fA6PXjd41JI,Apple,iPhone 8 Plus,20.0,4.0,1.8,1/8000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18750,18750,TUsh6A4lc5w,DJI Mavic Pro,FC220,100.0,4.7,2.2,1/240,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18751,18751,I5mQPIQ3768,Canon,Canon EOS 5D,200.0,50.0,2.8,1/320,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
18753,18753,Dj-zdwmP92k,SONY,ILCE-7R,800.0,53.0,5.0,1/2000,0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
18758,18758,ZBUesmAQapY,SONY,ILCE-7SM2,50.0,16.0,4.0,1/800,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
18761,18761,V-_B9AaO8zs,SONY,ILCE-7RM3,200.0,19.0,4.0,1/50,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18762,18762,2NQEQHcHLBU,SONY,ILCE-7M2,100.0,85.0,1.8,1/3200,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
18763,18763,xzBmfCZ_2rA,SONY,ILCE-7SM2,125.0,16.0,4.0,1/320,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
18766,18766,3bdiIO1vjuU,Canon,Canon EOS 5D Mark III,100.0,24.0,5.6,1/250,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18768,18768,vtCFtlD4UsQ,SONY,ILCE-7RM3,200.0,16.0,2.8,1/160,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18771,18771,rJyRei5D0dg,NIKON CORPORATION,NIKON D5100,200.0,18.0,3.5,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18775,18775,XamaAMClSP0,NIKON CORPORATION,NIKON D5300,500.0,20.0,4.0,1/20,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
18778,18778,gHBiiAStM44,NIKON CORPORATION,NIKON D3400,1600.0,35.0,1.8,1/250,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
18781,18781,4IiRByTJNQs,EASTMAN KODAK COMPANY,KODAK EASYSHARE C913 DIGITAL CAMERA,160.0,9.4,3.4,1/25,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18784,18784,8jeWeKdygfk,NIKON,NIKON D750,200.0,122.0,7.1,1/800,0,0.0,0.0,1.0,2.0,2.0,1.0,2.0
18788,18788,IEpyWlEEoQ4,Canon,Canon EOS 600D,400.0,29.0,4.5,1/40,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18790,18790,3E8rLxf0gIM,SONY,ILCE-7M3,200.0,245.0,5.6,1/320,0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
18791,18791,8-9XKKb3q9k,SONY,ILCE-7RM3,125.0,16.0,4.0,1/200,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18795,18795,F3ks2pDyH4s,SONY,ILCE-7RM3,250.0,16.0,4.0,1/15,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18797,18797,XTBm0hGh56s,NIKON CORPORATION,NIKON D750,4000.0,32.0,2.8,15,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
18798,18798,E2kFHkrozhA,SONY,ILCE-7RM3,100.0,85.0,1.4,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
18799,18799,QPPvk720zUI,Canon,Canon EOS 5D Mark III,1250.0,400.0,5.6,1/125,0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
18806,18806,GtxSPU95dgI,Canon,Canon EOS 6D,100.0,85.0,5.6,1/180,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
18807,18807,TqfJUbdnCxM,SONY,ILCE-6300,800.0,30.0,1.4,1/1250,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
18810,18810,MbKkEA2LJhE,DJI,FC220,100.0,4.7,2.2,1/50,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18812,18812,wITd9_eDTw8,Canon,Canon EOS 70D,200.0,18.0,3.5,1/30,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18814,18814,A8_wYXdptpg,Canon,Canon EOS-1D X Mark II,4000.0,16.0,4.0,1/160,0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
18816,18816,N-mQRaHutps,Canon,Canon EOS 700D,100.0,50.0,1.8,1/125,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18817,18817,sGZIr7i6LzQ,Hasselblad,L1D-20c,100.0,10.3,8.0,1/500,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
18818,18818,0NZDUuQvjcI,Canon,Canon EOS 6D,1600.0,24.0,8.0,1/30,0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
18820,18820,dXUZ4XQLBUE,Canon,Canon EOS 6D,100.0,17.0,5.6,1/250,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18822,18822,0hHCIHyUN0E,FUJIFILM,X-Pro2,500.0,35.0,2.0,1/2000,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
18826,18826,X3wsPcNr2Ok,NIKON CORPORATION,NIKON D3400,400.0,35.0,4.5,1/125,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18827,18827,1ZfrBTMl8SA,NIKON CORPORATION,NIKON D750,320.0,50.0,2.2,1/160,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18831,18831,mG9F67BiQHE,Canon,Canon EOS 6D Mark II,250.0,50.0,1.4,1/320,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
18832,18832,g1ppbbqrZuo,Canon,Canon EOS 6D,100.0,30.0,6.7,1/8,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
18833,18833,80LaJg5ov2c,Hasselblad,L1D-20c,100.0,10.3,11.0,1/20,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
18836,18836,JtSI04pKj94,Canon,Canon EOS 5D Mark III,200.0,67.0,11.0,1/125,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
18838,18838,DCelW4ytxfM,NIKON CORPORATION,NIKON D750,250.0,90.0,11.0,1/90,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
18841,18841,pYAvBZvplOM,Panasonic,DMC-G7,200.0,25.0,2.8,1/60,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18847,18847,l_oWTzCrgoA,Canon,Canon EOS 6D,100.0,85.0,6.7,1/125,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
18850,18850,jlk3NsmBuJw,Canon,Canon EOS 5D Mark IV,250.0,63.0,2.8,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
18851,18851,_QFWmYnpDbI,Canon,EOS 6D,800.0,50.0,2.0,1/800,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
18859,18859,wbZTJDBvgoM,SONY,ILCE-7M3,200.0,50.0,1.8,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18863,18863,enC2tXW2ykI,NIKON CORPORATION,NIKON D750,640.0,35.0,13.0,1/640,0,1.0,1.0,1.0,2.0,2.0,0.0,0.0
18864,18864,huEO9FGV-ys,NIKON CORPORATION,NIKON D750,100.0,105.0,11.0,1/200,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
18865,18865,fYarkPCI5Qk,SONY,ILCE-7RM3,125.0,105.0,4.0,1/200,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
18866,18866,yp5CpUtAXBw,NIKON CORPORATION,NIKON D5100,400.0,122.0,16.0,1/320,0,0.0,0.0,1.0,2.0,2.0,1.0,2.0
18868,18868,Z_xEXzSZhgs,NIKON CORPORATION,NIKON D90,200.0,35.0,1.8,1/3200,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18871,18871,X1A_GgB34Vg,Canon,Canon EOS 6D,200.0,70.0,4.0,1/4000,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
18873,18873,sIIZe2ACHiw,Canon,Canon EOS 6D,100.0,50.0,5.6,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18875,18875,rK9mwAWj1E8,Canon,Canon EOS 70D,200.0,55.0,8.0,1/2500,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
18879,18879,U8pgck1dgtQ,SONY,A7 III,1250.0,35.0,3.5,1/200,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
18884,18884,1tpePb85fzM,Apple,iPhone 8,32.0,4.0,1.8,1/1021,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18892,18892,c4HoAUZN1V8,NIKON CORPORATION,NIKON D5100,100.0,26.0,20.0,1/100,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
18895,18895,3ChC4Y_Zxws,Canon,Canon EOS 5D Mark IV,640.0,50.0,1.4,1/800,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
18896,18896,1620RYaFv7E,Canon ,EOS 400D,200.0,50.0,3.2,1/50,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
18897,18897,hdlt53ubteI,NIKON CORPORATION,NIKON D5300,100.0,55.0,5.6,1/80,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
18898,18898,jeijVHIFM-Q,NIKON CORPORATION,NIKON D750,100.0,112.0,7.1,1/500,0,0.0,0.0,1.0,2.0,2.0,1.0,2.0
18904,18904,cHMPGlV-78c,NIKON CORPORATION,NIKON D90,200.0,105.0,7.1,1/200,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
18907,18907,XvM3U8zn1rs,Canon,Canon EOS 5D,400.0,135.0,6.3,1/160,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
18908,18908,43SPQdj7tKg,DJI,FC220,100.0,4.7,2.2,1/80,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18909,18909,SM3EsVq4Kyk,NIKON CORPORATION,NIKON D5300,125.0,50.0,9.5,1/125,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
18911,18911,lbmrrNgq2lo,Apple,iPhone XS,16.0,6.0,2.4,1/12000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18915,18915,2U-2DOIG-8c,Apple,iPhone X,25.0,6.0,2.4,1/60,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18918,18918,a_DKRBS7GUI,NIKON CORPORATION,NIKON D810,500.0,85.0,1.4,1/250,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
18920,18920,xP4LtXeaZ6g,SONY,ILCE-6000,1250.0,19.0,2.8,1/125,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
18922,18922,cXV0Si_tbbU,NIKON CORPORATION,NIKON D5300,400.0,14.0,4.0,1/640,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
18924,18924,gsTKj-PRqko,NIKON CORPORATION,NIKON D850,1600.0,20.0,2.8,1/320,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
18926,18926,X0ojZtU-t2M,SONY,ILCE-7M2,320.0,200.0,4.0,1/60,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
18927,18927,czWGmZmIRxc,DJI,FC220,100.0,4.7,2.2,1/800,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
